1712912192110,64039,-0.118391,-0.3291792,2.90745,-0.1085356,0.01585966,2.940001,-0.09841689,0.351703,2.957503,-0.09355325,0.5145429,2.980448,-0.2741508,0.2310344,2.956841,-0.3746957,-0.02889413,2.973807,-0.421585,-0.2675869,2.889742,0.07917259,0.2110853,2.8946,0.1244618,-0.01289511,2.829556,0.1051837,-0.2143134,2.659558,-0.1973355,-0.3198555,2.880725,-0.2119604,-0.7463989,2.886142,-0.2412934,-1.082419,2.916793,-0.2743437,-1.158913,2.825464,-0.03604979,-0.3291568,2.851602,0.0314003,-0.7098927,2.626354,0.12679,-1.050493,2.56677,0.0474042,-1.08797,2.469594,-0.1010066,0.2689693,2.955807,
1712912192144,64040,-0.1196973,-0.328539,2.915333,-0.1116135,0.01696214,2.949019,-0.1035994,0.3533705,2.967937,-0.09919588,0.5186345,2.995756,-0.2779138,0.2293583,2.960828,-0.3833069,-0.0256649,2.975507,-0.4373797,-0.2673121,2.887549,0.07696043,0.2170899,2.912814,0.1180542,-0.01926918,2.842836,0.1176204,-0.1994217,2.706364,-0.1987133,-0.3204785,2.886507,-0.2123054,-0.7470866,2.890003,-0.2414194,-1.08193,2.91814,-0.2694387,-1.144925,2.833934,-0.03720175,-0.3268683,2.862072,0.02826414,-0.7020153,2.641234,0.1165818,-1.044538,2.612277,0.06197936,-1.076875,2.488583,-0.1056315,0.2704845,2.965864,
1712912192177,64041,-0.1226101,-0.3258066,2.924646,-0.1165001,0.02010255,2.959877,-0.1104498,0.3568562,2.980228,-0.1049768,0.5197816,3.005189,-0.2833668,0.2270383,2.966326,-0.3990819,-0.0152008,2.974494,-0.4623975,-0.2643021,2.879216,0.07170407,0.2239907,2.933247,0.1129908,-0.01791718,2.857069,0.1182389,-0.2036917,2.724803,-0.2017986,-0.3197188,2.894883,-0.2131049,-0.7474906,2.895076,-0.24095,-1.080875,2.918939,-0.2706909,-1.14763,2.831704,-0.03985446,-0.3222368,2.872029,0.02229182,-0.6908872,2.658374,0.1012968,-1.028457,2.650458,0.06975254,-1.06842,2.53422,-0.112005,0.2738917,2.977814,
1712912192212,64042,-0.1291191,-0.3261693,2.94151,-0.1232809,0.02028738,2.975949,-0.1171243,0.3575609,2.995287,-0.1167784,0.5217042,3.028352,-0.2938476,0.2226841,2.977557,-0.4060269,-0.01379222,2.975741,-0.4833738,-0.2635554,2.873281,0.06726926,0.2256559,2.95164,0.1053884,-0.01633325,2.901534,0.1197301,-0.2078292,2.743929,-0.2084875,-0.3218946,2.910873,-0.2154821,-0.7489051,2.903897,-0.2408278,-1.080495,2.920221,-0.2683937,-1.14206,2.834926,-0.04604384,-0.3210335,2.889485,0.01852478,-0.6876359,2.677899,0.08747187,-1.033072,2.700052,0.06395289,-1.076456,2.579134,-0.1187386,0.2744681,2.99314,
1712912192245,64043,-0.1295685,-0.3249097,2.946277,-0.125563,0.02050407,2.982791,-0.1219737,0.3562713,3.005122,-0.121459,0.5200046,3.035902,-0.2987774,0.2182543,2.984872,-0.4119254,-0.01218021,2.975076,-0.5051519,-0.2584629,2.862895,0.06224735,0.228986,2.967334,0.1042355,-0.02172076,2.915782,0.120461,-0.2114062,2.791154,-0.2089779,-0.321872,2.913839,-0.2168286,-0.7488448,2.911624,-0.240848,-1.080582,2.920636,-0.2692506,-1.144577,2.832785,-0.04639137,-0.3180878,2.896557,0.01823349,-0.6881492,2.690373,0.08134414,-1.035826,2.725634,0.06183884,-1.084126,2.614862,-0.1228742,0.2736045,3.002146,
1712912192280,64044,-0.129531,-0.3203455,2.957632,-0.1285363,0.0234796,2.995226,-0.1277093,0.3578883,3.01851,-0.1294754,0.5201206,3.058534,-0.3021307,0.2146466,2.994621,-0.4171068,-0.01308143,2.975914,-0.5168098,-0.2553756,2.858656,0.05861603,0.2317018,2.980564,0.1033505,-0.0230843,2.943102,0.1139865,-0.2143174,2.813359,-0.2091855,-0.3197938,2.921189,-0.2188048,-0.7491332,2.916856,-0.2407018,-1.080679,2.921365,-0.2695668,-1.146417,2.832411,-0.04607578,-0.3110373,2.91204,0.02056818,-0.6880743,2.716281,0.07050356,-1.04047,2.770771,0.06399165,-1.093652,2.659224,-0.1279544,0.2755357,3.01533,
1712912192310,64045,-0.1292346,-0.3185683,2.96156,-0.1289511,0.02405412,2.998502,-0.1285071,0.3576145,3.021161,-0.131178,0.5195568,3.061282,-0.3040809,0.2093032,3.001863,-0.4185802,-0.01425084,2.97506,-0.5231254,-0.250308,2.849965,0.05675168,0.2333003,2.98592,0.1026624,-0.02545975,2.958035,0.109001,-0.2297514,2.833315,-0.2090049,-0.3193005,2.923795,-0.2200187,-0.7490396,2.918556,-0.2409895,-1.08052,2.921961,-0.2698478,-1.147331,2.831801,-0.04572297,-0.3080017,2.91717,0.02385844,-0.6916415,2.734312,0.068409,-1.04364,2.78036,0.06384476,-1.102019,2.671694,-0.1286803,0.2754441,3.018125,
1712912192342,64046,-0.1276029,-0.3137659,2.969958,-0.1291267,0.02581483,3.005919,-0.1300362,0.3569852,3.028037,-0.1339489,0.5180726,3.06952,-0.3042146,0.2050274,3.008907,-0.4186418,-0.01454783,2.975049,-0.5249243,-0.2481022,2.845784,0.05564847,0.2357222,2.99426,0.1041494,-0.02605125,2.978183,0.1012425,-0.2375882,2.867141,-0.2074424,-0.3163851,2.932592,-0.2215341,-0.7429558,2.923512,-0.2404835,-1.077996,2.924836,-0.2693267,-1.146062,2.834642,-0.04415539,-0.3019262,2.924899,0.02815586,-0.6960759,2.76498,0.06562243,-1.053385,2.804006,0.06388079,-1.107625,2.689963,-0.1298935,0.2753763,3.025081,
1712912192374,64047,-0.1254674,-0.3093732,2.975866,-0.1283545,0.02813542,3.011915,-0.1304272,0.3573948,3.033941,-0.1340649,0.5181768,3.076022,-0.3022149,0.2030856,3.013529,-0.417131,-0.01482728,2.975819,-0.5213462,-0.2483461,2.842322,0.05545257,0.2369906,2.998032,0.1031571,-0.02609024,2.992888,0.1010328,-0.2393066,2.895308,-0.2055559,-0.3133954,2.937496,-0.2224025,-0.7301521,2.928432,-0.2408632,-1.07728,2.925631,-0.2689659,-1.146,2.834517,-0.0418984,-0.2963698,2.93186,0.03239413,-0.7074745,2.787391,0.06466261,-1.058422,2.81388,0.06471363,-1.113379,2.69951,-0.1300164,0.2762374,3.03101,
1712912192411,64048,-0.1213802,-0.3106531,2.981936,-0.1254877,0.02770329,3.018787,-0.128835,0.3575903,3.041322,-0.1330834,0.5180434,3.087734,-0.301685,0.2013685,3.021145,-0.4128567,-0.01665745,2.978968,-0.5005426,-0.2587345,2.829832,0.05754919,0.239402,3.006084,0.1022249,-0.02360239,3.004728,0.09875622,-0.2351705,2.90942,-0.2018976,-0.3139927,2.94532,-0.2214229,-0.7252917,2.932901,-0.2418078,-1.075476,2.928382,-0.2688845,-1.144762,2.83629,-0.03743504,-0.2984304,2.936602,0.03753202,-0.7154579,2.81255,0.06071404,-1.070812,2.829627,0.06473935,-1.123566,2.71275,-0.1281077,0.2762825,3.038303,
