1712924518579,18814,-0.7325549,-0.4486085,3.85769,-0.7591317,-0.1327983,3.923884,-0.7823614,0.1768877,3.97592,-0.7779772,0.3350676,3.996284,-0.9414665,0.0605621,3.901631,-0.9741544,-0.1831939,3.848353,-0.9340366,-0.4000854,3.730812,-0.5991735,0.05324261,4.00115,-0.5409681,-0.2174477,3.954121,-0.5097724,-0.4109751,3.848522,-0.8016186,-0.4444699,3.796945,-0.8055205,-0.8413514,3.785497,-0.7509101,-1.18272,3.769688,-0.7576019,-1.230639,3.65931,-0.6479999,-0.4435724,3.837145,-0.5844519,-0.8434054,3.725662,-0.5527173,-1.199177,3.745458,-0.4992194,-1.23711,3.658103,-0.7771551,0.1002365,3.965558,
1712924518612,18815,-0.7329426,-0.4484862,3.857832,-0.7593392,-0.1326968,3.924039,-0.7824801,0.1770095,3.976095,-0.7780941,0.3352772,3.996382,-0.9414039,0.06060895,3.901697,-0.9742577,-0.1830601,3.848453,-0.9340323,-0.4000954,3.730816,-0.5991424,0.05331056,4.001174,-0.5408903,-0.2172833,3.954134,-0.509885,-0.4110726,3.84854,-0.8019223,-0.4445063,3.797135,-0.8052736,-0.8414116,3.785714,-0.7508172,-1.182841,3.769627,-0.7573041,-1.23062,3.659831,-0.6485561,-0.4431833,3.837223,-0.5845894,-0.8429691,3.725516,-0.5525582,-1.198723,3.746249,-0.5005951,-1.236948,3.659742,-0.7772882,0.1003485,3.965724,
1712924518644,18816,-0.7329181,-0.4481926,3.857756,-0.7592326,-0.1326491,3.924028,-0.782164,0.176889,3.976127,-0.7778974,0.3351993,3.995925,-0.9412615,0.06067427,3.901957,-0.9742152,-0.1829606,3.848432,-0.9342208,-0.4000244,3.730503,-0.599262,0.05387575,4.000014,-0.540857,-0.2172212,3.954052,-0.5098481,-0.4111066,3.848276,-0.8019437,-0.4442367,3.797179,-0.805291,-0.8411687,3.785415,-0.750816,-1.182842,3.769606,-0.7573739,-1.230659,3.659755,-0.6484576,-0.4427812,3.83695,-0.5847112,-0.8442046,3.725298,-0.5526718,-1.198613,3.746315,-0.5005834,-1.236987,3.659148,-0.7770386,0.100285,3.965742,
1712924518678,18817,-0.7329265,-0.4481504,3.857857,-0.7590746,-0.1326104,3.92418,-0.7817042,0.1769403,3.976362,-0.7778964,0.335165,3.995947,-0.9413484,0.06071421,3.902165,-0.9741025,-0.1831071,3.848406,-0.9342737,-0.3995693,3.730764,-0.5991884,0.05392453,3.999899,-0.5407882,-0.21727,3.954063,-0.5100878,-0.4112998,3.848164,-0.801939,-0.4441142,3.797269,-0.8052744,-0.8412905,3.785455,-0.7507108,-1.182775,3.769806,-0.7573692,-1.230453,3.660169,-0.6484796,-0.4428006,3.837088,-0.5843393,-0.8429596,3.725432,-0.5526278,-1.193557,3.747939,-0.5003899,-1.235634,3.660035,-0.7766605,0.1003294,3.965959,
1712924518714,18818,-0.732946,-0.44803,3.857766,-0.7589857,-0.1325415,3.924193,-0.7814025,0.1770203,3.976537,-0.7778633,0.3351299,3.995743,-0.9411651,0.06070709,3.901648,-0.9740349,-0.1827373,3.848544,-0.9341797,-0.3993962,3.730785,-0.5986422,0.05390097,3.999892,-0.5405405,-0.2174384,3.953714,-0.5098568,-0.4118703,3.847455,-0.8019425,-0.4437517,3.797193,-0.8052194,-0.8415145,3.785506,-0.750755,-1.182465,3.769711,-0.7572322,-1.230588,3.660035,-0.6485121,-0.4427909,3.836953,-0.5845324,-0.84338,3.725496,-0.5525197,-1.195083,3.747106,-0.500317,-1.235935,3.659883,-0.7764199,0.1004065,3.966081,
1712924518745,18819,-0.7334889,-0.4481776,3.85796,-0.7590464,-0.132524,3.924286,-0.7812798,0.1771726,3.976666,-0.7780433,0.3355388,3.99633,-0.941046,0.0606885,3.901903,-0.9739662,-0.183235,3.84849,-0.9342126,-0.399505,3.730918,-0.5985837,0.05380552,3.999889,-0.5405543,-0.2174547,3.953728,-0.5097802,-0.4119816,3.847426,-0.8024487,-0.4436589,3.79734,-0.8053222,-0.8405704,3.785335,-0.7507555,-1.182852,3.769613,-0.7579594,-1.231141,3.659482,-0.6491572,-0.4432649,3.837222,-0.584489,-0.8432491,3.725665,-0.5521459,-1.193994,3.746852,-0.5002648,-1.236335,3.659726,-0.7763577,0.1005034,3.966189,
1712924518780,18820,-0.7334397,-0.4481431,3.857922,-0.7590048,-0.1325247,3.924235,-0.7812479,0.1771363,3.976565,-0.7780562,0.3350071,3.995775,-0.9408857,0.06098188,3.90184,-0.9740052,-0.1831419,3.848468,-0.9342142,-0.3994452,3.731023,-0.5986004,0.05391128,3.999776,-0.5404871,-0.2173199,3.953474,-0.5095693,-0.4125902,3.846448,-0.8024142,-0.4436378,3.797318,-0.8054047,-0.8414135,3.785192,-0.7507089,-1.182759,3.769565,-0.7578733,-1.230865,3.659534,-0.6490817,-0.4432092,3.837155,-0.5844746,-0.843999,3.725477,-0.5521684,-1.194158,3.746883,-0.5004367,-1.236566,3.659606,-0.7763189,0.100477,3.966105,
1712924518812,18821,-0.7334464,-0.4481069,3.857911,-0.7590202,-0.1325108,3.924256,-0.7813087,0.1771368,3.97665,-0.7776714,0.3349698,3.995486,-0.9408763,0.06095888,3.901877,-0.9739165,-0.1829231,3.848281,-0.9342169,-0.3992181,3.730886,-0.5984553,0.05383984,3.999445,-0.5404097,-0.2172978,3.953427,-0.5096043,-0.412652,3.846381,-0.8024225,-0.4435787,3.797321,-0.8053085,-0.8413486,3.785243,-0.750715,-1.182771,3.769093,-0.758097,-1.23091,3.659734,-0.6490855,-0.4431839,3.837127,-0.5844656,-0.8443865,3.725357,-0.5519227,-1.196496,3.746122,-0.4997679,-1.237324,3.65874,-0.776361,0.100482,3.96617,
1712924518846,18822,-0.7328147,-0.4481584,3.857851,-0.7587922,-0.1325527,3.924096,-0.7812921,0.1770972,3.976316,-0.7775511,0.3353152,3.994288,-0.9407738,0.06117382,3.901662,-0.9738362,-0.1830304,3.848267,-0.9341615,-0.3990917,3.730784,-0.5979844,0.05356086,3.999485,-0.5402182,-0.2178614,3.952339,-0.5095547,-0.41266,3.846145,-0.8017742,-0.4438241,3.797049,-0.8052056,-0.8411762,3.785014,-0.751603,-1.1822,3.768731,-0.7577547,-1.230779,3.659954,-0.6483592,-0.443048,3.837255,-0.584438,-0.844479,3.725301,-0.5515481,-1.197655,3.745694,-0.4999889,-1.237484,3.658534,-0.7762873,0.1004429,3.965904,
1712924518879,18823,-0.7331213,-0.447836,3.858121,-0.7589677,-0.1321689,3.924464,-0.7813845,0.1776013,3.976796,-0.7774705,0.3350759,3.993983,-0.9408803,0.0613522,3.901944,-0.9738362,-0.1833657,3.848411,-0.9349045,-0.398713,3.73229,-0.5981489,0.05363663,3.999643,-0.5402583,-0.2180688,3.952698,-0.5094193,-0.4122708,3.846688,-0.8021265,-0.4432798,3.797483,-0.8053068,-0.8410568,3.785083,-0.7517349,-1.181934,3.768881,-0.7577113,-1.230765,3.660056,-0.6486214,-0.4428887,3.837399,-0.5844616,-0.8444723,3.725455,-0.5515482,-1.19799,3.745671,-0.4999895,-1.237424,3.658417,-0.7763931,0.1009098,3.966353,
