1712134077961,20127,0.05108241,-0.3562139,3.099894,0.04522214,-0.04307317,3.139732,0.03874101,0.2637731,3.166252,0.05177705,0.4119335,3.185716,-0.121251,0.1330695,3.140816,-0.1563503,-0.1205665,3.090042,-0.1654415,-0.3140634,2.989571,0.1956802,0.12618,3.131748,0.2288329,-0.1350736,3.082508,0.2331496,-0.3523012,2.984663,-0.0154562,-0.3530636,3.063814,-0.03158803,-0.7261478,2.993969,-0.005757976,-1.086702,2.97382,-0.008437758,-1.107562,2.833634,0.1163867,-0.3513433,3.06628,0.1561422,-0.7518733,2.982458,0.1502865,-1.094439,2.979152,0.1459284,-1.115257,2.839023,0.04040478,0.187905,3.161978,
1712134077997,20128,0.04967282,-0.3564465,3.10012,0.04355283,-0.04333247,3.139579,0.03695977,0.2634844,3.165828,0.05017215,0.4117022,3.185421,-0.1242278,0.1323899,3.138761,-0.1573004,-0.1216753,3.089079,-0.163673,-0.3157547,2.987528,0.1939501,0.125965,3.13201,0.2259092,-0.1371147,3.083673,0.2303395,-0.3573129,2.984877,-0.01678494,-0.3534105,3.064018,-0.03333762,-0.7262233,2.994239,-0.006697077,-1.085485,2.974477,-0.008650649,-1.106391,2.834281,0.1149408,-0.3514569,3.06654,0.1554665,-0.751748,2.982111,0.1503103,-1.094584,2.979284,0.1466681,-1.115432,2.839149,0.03863929,0.1876218,3.161608,
1712134078029,20129,0.04840343,-0.3565648,3.10003,0.04143515,-0.04357978,3.139663,0.03396527,0.2630604,3.166347,0.04851055,0.4114864,3.185528,-0.1257587,0.1322358,3.138105,-0.1580872,-0.1221796,3.088765,-0.1607047,-0.3204247,2.986142,0.1921712,0.1256939,3.132227,0.223129,-0.1368831,3.084418,0.2288882,-0.3298213,3.000764,-0.01851507,-0.3538055,3.063703,-0.03545328,-0.7261871,2.994894,-0.007112168,-1.085527,2.974388,-0.008774752,-1.106393,2.834175,0.1140602,-0.3513783,3.066619,0.1542748,-0.7516836,2.981374,0.1504958,-1.092941,2.978551,0.1471375,-1.113765,2.838395,0.03587269,0.1872452,3.161988,
1712134078063,20130,0.04587891,-0.3567812,3.099199,0.03888794,-0.04369127,3.138934,0.03163333,0.2630487,3.165846,0.04633556,0.4111074,3.18434,-0.1281318,0.1317408,3.135845,-0.1586395,-0.1237461,3.087591,-0.159986,-0.3220011,2.985216,0.1891802,0.1248193,3.130958,0.2201413,-0.1377489,3.085012,0.2286755,-0.3292639,3.001261,-0.02120425,-0.3544852,3.062568,-0.03746403,-0.7261623,2.994608,-0.007791148,-1.085342,2.974284,-0.009106778,-1.106192,2.83406,0.1117535,-0.3511639,3.066078,0.1471094,-0.7428752,2.977719,0.1509184,-1.093478,2.977833,0.1478949,-1.114276,2.837669,0.03347206,0.1872083,3.161421,
1712134078096,20131,0.04407415,-0.3566934,3.099298,0.0362006,-0.04349808,3.139197,0.02803521,0.263369,3.166407,0.04502859,0.4111735,3.184296,-0.1306408,0.1323404,3.136128,-0.1589105,-0.1243006,3.087506,-0.1593732,-0.3244277,2.984353,0.1868212,0.1244188,3.131894,0.2177355,-0.13772,3.086339,0.2281958,-0.3290402,3.002347,-0.02285563,-0.3545224,3.062348,-0.03930056,-0.7272025,2.99562,-0.008086545,-1.084906,2.974944,-0.009121764,-1.105738,2.834707,0.1098184,-0.3509192,3.066555,0.1463076,-0.7439488,2.977394,0.150711,-1.093653,2.977945,0.147967,-1.114425,2.83777,0.03010355,0.1874932,3.161892,
1712134078130,20132,0.0427382,-0.3569168,3.099021,0.034256,-0.04371728,3.138576,0.02551872,0.2631709,3.165406,0.04219497,0.4109586,3.183541,-0.1326021,0.1323785,3.135934,-0.159738,-0.1250952,3.086749,-0.1573943,-0.3315362,2.981661,0.1846898,0.1245201,3.131345,0.2160504,-0.1370613,3.086802,0.2272478,-0.3281198,3.002237,-0.02417887,-0.3549364,3.06216,-0.04081786,-0.7274497,2.994862,-0.008411596,-1.084803,2.975424,-0.009565508,-1.10568,2.8352,0.1085319,-0.3509395,3.066202,0.1449648,-0.7445669,2.976753,0.1500423,-1.095794,2.977392,0.1471835,-1.116587,2.83724,0.02772406,0.1872877,3.160989,
1712134078162,20133,0.04196082,-0.3571057,3.098719,0.03275376,-0.04392267,3.138055,0.02320553,0.2629724,3.164679,0.04043977,0.4107836,3.183276,-0.134933,0.1316682,3.135324,-0.1601586,-0.1249987,3.086756,-0.1572219,-0.3331707,2.981264,0.1828211,0.1242685,3.130938,0.2135012,-0.1381876,3.086338,0.2262712,-0.3289039,3.001168,-0.02500817,-0.3552441,3.061621,-0.04239913,-0.7273793,2.994612,-0.008264738,-1.082887,2.975823,-0.009386845,-1.103808,2.8356,0.1078246,-0.35102,3.066102,0.1439395,-0.7450942,2.975489,0.1490853,-1.096093,2.976789,0.1462699,-1.116905,2.836645,0.02561828,0.1870853,3.160311,
1712134078196,20134,0.03984257,-0.3569778,3.098149,0.03045947,-0.04387122,3.137455,0.02092174,0.262927,3.16412,0.03861979,0.4105416,3.182868,-0.1364736,0.1319553,3.134943,-0.1614103,-0.1244053,3.086441,-0.1575712,-0.3342579,2.980668,0.1816283,0.1246508,3.130981,0.2122978,-0.1379853,3.086409,0.2238071,-0.32858,3.000708,-0.02732259,-0.3551841,3.060771,-0.04333576,-0.7272666,2.994454,-0.008315342,-1.082934,2.975895,-0.009307219,-1.103852,2.835669,0.1059814,-0.3508213,3.0658,0.1423944,-0.7458152,2.973854,0.1481798,-1.097214,2.976547,0.1455038,-1.11801,2.836405,0.02331745,0.1870645,3.159737,
1712134078229,20135,0.03772932,-0.3572855,3.097491,0.02840724,-0.04447181,3.137107,0.01894424,0.2620184,3.164104,0.03653827,0.4096945,3.182918,-0.1386215,0.1318688,3.13539,-0.1623523,-0.1249582,3.086208,-0.1577536,-0.3343005,2.980423,0.178145,0.1243746,3.13053,0.2104612,-0.1381054,3.086483,0.2220126,-0.328382,2.999984,-0.02921757,-0.3554073,3.059966,-0.04445906,-0.7274581,2.994303,-0.008497596,-1.082206,2.976086,-0.00976556,-1.10309,2.835848,0.1037267,-0.3511925,3.065325,0.1414576,-0.7463471,2.97284,0.1483817,-1.095731,2.975997,0.145425,-1.116499,2.835841,0.02132209,0.186235,3.159635,
1712134078263,20136,0.03546129,-0.3576629,3.097224,0.02676735,-0.04481115,3.136976,0.01789022,0.2617261,3.164094,0.03339514,0.4097141,3.18223,-0.1403806,0.1316686,3.135343,-0.1651283,-0.1257775,3.085886,-0.1579978,-0.334197,2.980179,0.177303,0.1243372,3.130884,0.2088364,-0.1395516,3.08614,0.2211366,-0.3293763,2.998648,-0.03121714,-0.3557501,3.059588,-0.04498814,-0.7272572,2.994214,-0.008745709,-1.082459,2.975849,-0.009890233,-1.103324,2.835606,0.1012626,-0.3515812,3.065199,0.1408056,-0.7466041,2.971733,0.1473639,-1.095012,2.974798,0.1445382,-1.115767,2.834634,0.02012886,0.1859293,3.159598,
