1712134508260,28948,0.1456271,-0.3503267,3.092838,0.1457518,-0.04106849,3.148745,0.1457121,0.2618212,3.191922,0.1541044,0.4050349,3.222724,-0.01265089,0.134743,3.136057,-0.008861368,-0.1000731,3.060779,0.04196125,-0.2776891,2.949448,0.3035263,0.1303965,3.13218,0.3099744,-0.1105325,3.052681,0.2338018,-0.2759931,2.935143,0.08046215,-0.3469662,3.056136,0.002808286,-0.7452328,2.974037,-0.05535767,-1.101491,2.962857,-0.06614419,-1.170697,2.880563,0.2076148,-0.3457793,3.059875,0.2367291,-0.7300194,2.974968,0.2128043,-1.084205,2.958184,0.2093636,-1.10335,2.817414,0.1457916,0.186928,3.183418,
1712134508294,28949,0.1516234,-0.350824,3.091533,0.1532634,-0.04126624,3.147849,0.1546386,0.2619859,3.191666,0.1645465,0.405036,3.221539,-0.00179036,0.1335942,3.133825,-0.005546521,-0.1003622,3.062005,0.04707925,-0.277711,2.949087,0.3124323,0.1291738,3.129147,0.3178146,-0.1086627,3.052222,0.267051,-0.2775986,2.935951,0.08616155,-0.3473459,3.055522,0.006382069,-0.7433372,2.971596,-0.05235233,-1.100538,2.961545,-0.06925854,-1.170539,2.882376,0.2137663,-0.3463991,3.057873,0.2389722,-0.7272787,2.975177,0.2129574,-1.084889,2.958978,0.2092644,-1.103991,2.818201,0.1543769,0.1869969,3.182981,
1712134508329,28950,0.1564641,-0.350981,3.089845,0.1589076,-0.0414656,3.146554,0.1609589,0.2617157,3.190847,0.1728131,0.4053982,3.219762,0.004369787,0.1330002,3.132234,-0.0009408429,-0.09878846,3.062455,0.08396348,-0.2999078,2.932432,0.3198712,0.1293663,3.128363,0.3278059,-0.1085935,3.051038,0.2423231,-0.291122,2.922546,0.09074318,-0.3474249,3.054596,0.008987761,-0.7428001,2.97122,-0.05054426,-1.100179,2.960358,-0.06618366,-1.171308,2.882728,0.2187724,-0.3466381,3.055385,0.2415786,-0.7259194,2.975314,0.2132956,-1.085008,2.959505,0.2098009,-1.104073,2.818715,0.1605419,0.1867469,3.182036,
1712134508363,28951,0.1604208,-0.3511431,3.089093,0.1643352,-0.04142876,3.145552,0.1678921,0.2619958,3.189561,0.1799624,0.404933,3.217649,0.01211867,0.1337054,3.130306,0.00403722,-0.09712672,3.062147,0.07419654,-0.2897233,2.940327,0.3245288,0.1296957,3.126749,0.3320589,-0.1090322,3.049419,0.2804066,-0.2763654,2.931034,0.09521564,-0.3475654,3.054228,0.01231917,-0.7431316,2.969242,-0.05035398,-1.100284,2.960319,-0.06524672,-1.171362,2.882341,0.2221405,-0.3468135,3.054342,0.2431933,-0.7251886,2.974641,0.2128279,-1.085283,2.960379,0.2094671,-1.104377,2.819595,0.1670997,0.1869629,3.180825,
1712134508396,28952,0.1643788,-0.3518686,3.088437,0.1695013,-0.04203245,3.144515,0.174197,0.2615438,3.188087,0.1861431,0.4048001,3.216444,0.02104736,0.1338442,3.128234,0.006723812,-0.0960677,3.062461,0.07437447,-0.2871067,2.940366,0.3321863,0.1267695,3.12449,0.338357,-0.1074695,3.048767,0.2519929,-0.2981321,2.918958,0.09932981,-0.348039,3.053565,0.0156768,-0.7427071,2.968405,-0.04983983,-1.100447,2.960043,-0.05734503,-1.168672,2.875576,0.2258033,-0.3477592,3.05372,0.2460029,-0.7307518,2.973628,0.2124771,-1.085363,2.961008,0.2093266,-1.104496,2.820232,0.17313,0.1864711,3.179465,
1712134508433,28953,0.1695446,-0.3526155,3.087005,0.1750624,-0.04275294,3.142642,0.1799669,0.2608243,3.185785,0.1898775,0.404159,3.214692,0.02583641,0.1337102,3.127366,0.01072479,-0.09537113,3.061626,0.07462566,-0.2786749,2.942875,0.3361953,0.1266055,3.122971,0.3440329,-0.105717,3.047688,0.289098,-0.272308,2.929706,0.1043853,-0.3489769,3.053055,0.0199253,-0.7403417,2.968288,-0.04927318,-1.100715,2.959783,-0.05589943,-1.169762,2.876471,0.231061,-0.3483062,3.051299,0.2481521,-0.732205,2.972744,0.2124114,-1.085869,2.960648,0.2090492,-1.105033,2.819887,0.1788645,0.1857538,3.177269,
1712134508467,28954,0.1731952,-0.3538564,3.087109,0.1800745,-0.04358283,3.142947,0.1865441,0.2605203,3.186358,0.1979081,0.4047112,3.214484,0.02800633,0.1324474,3.127808,0.0165681,-0.09222563,3.063011,0.07619955,-0.2788656,2.942446,0.340112,0.1252082,3.120635,0.3465692,-0.1085283,3.045338,0.288272,-0.2746556,2.928382,0.1080986,-0.3501932,3.053719,0.02294002,-0.7423845,2.968731,-0.04894058,-1.101732,2.960777,-0.04969139,-1.170927,2.877226,0.2345507,-0.3495555,3.050902,0.250541,-0.7294782,2.973554,0.2123859,-1.086063,2.96059,0.2081378,-1.105206,2.819837,0.1850351,0.1853065,3.177768,
1712134508496,28955,0.1766567,-0.3539386,3.086583,0.1841649,-0.04349533,3.142252,0.1910709,0.2607337,3.185486,0.2024324,0.4052992,3.214676,0.03377271,0.1334907,3.127662,0.01846135,-0.09135964,3.063504,0.07837937,-0.2802007,2.941035,0.3455259,0.1248031,3.120181,0.3495201,-0.1128787,3.040236,0.2867215,-0.2788187,2.925526,0.1112439,-0.3499465,3.053336,0.02829416,-0.735544,2.972677,-0.04631438,-1.099293,2.96212,-0.05251036,-1.168888,2.879575,0.2382084,-0.3499897,3.050247,0.2523789,-0.7281315,2.973601,0.2130383,-1.085685,2.960727,0.2088076,-1.104851,2.819978,0.189473,0.1854938,3.176941,
1712134508527,28956,0.1801767,-0.3547547,3.084215,0.187926,-0.04390093,3.140526,0.1950707,0.2606628,3.184348,0.2060055,0.4047613,3.21375,0.03764914,0.1333244,3.125879,0.02097235,-0.09160793,3.063053,0.08033152,-0.2804972,2.939067,0.349306,0.1238682,3.117509,0.3536631,-0.1159644,3.034769,0.2865804,-0.281173,2.921528,0.1143848,-0.3506414,3.051737,0.02948906,-0.7381291,2.972492,-0.04521549,-1.09952,2.96176,-0.05000557,-1.170353,2.881102,0.2420105,-0.3509048,3.047019,0.2546111,-0.7297994,2.971601,0.2138508,-1.084703,2.959876,0.2093935,-1.103828,2.819114,0.1934129,0.1853445,3.175659,
1712134508562,28957,0.1823367,-0.3547638,3.083076,0.1910652,-0.04364508,3.138658,0.1992291,0.261235,3.18161,0.2102637,0.4052393,3.2118,0.04060336,0.1331039,3.125293,0.02744871,-0.0952141,3.058324,0.08312517,-0.2815832,2.937399,0.35356,0.1235251,3.115667,0.3557718,-0.1165632,3.032629,0.287149,-0.2813588,2.919721,0.1168379,-0.3504167,3.05067,0.03149891,-0.7361751,2.971407,-0.04338647,-1.098998,2.961754,-0.05030302,-1.16981,2.881325,0.2438252,-0.3511146,3.04586,0.2570276,-0.7263768,2.969261,0.213435,-1.084638,2.959864,0.2199252,-1.160557,2.889437,0.1973166,0.185835,3.173151,
