251,-1.001953125,3.037109375,0.24609375,0.0,26,1712140537778
251,-1.013671875,3.08203125,0.04296875,0.0,52,1712140537778
251,-1.025390625,3.119140625,0.025390625,0.0,47,1712140537778
251,-1.142578125,3.119140625,0.068359375,0.0,17,1712140537778
251,-0.6015625,3.12109375,-0.427734375,0.12520644037889672,25,1712140537778
251,-0.5078125,3.185546875,-0.361328125,0.12520644037889672,19,1712140537778
251,-1.115234375,3.046875,0.041015625,-0.5008257615155869,22,1712140537778
251,-1.12890625,3.083984375,-0.013671875,-0.5008257615155869,33,1712140537778
251,-1.142578125,3.119140625,0.01953125,-0.5008257615155869,27,1712140537778
251,-1.115234375,3.041015625,0.193359375,-0.37561932113669017,40,1712140537778
251,-1.12890625,3.078125,0.189453125,-0.37561932113669017,64,1712140537778
251,-1.037109375,3.146484375,0.21875,-0.37561932113669017,54,1712140537778
251,-1.154296875,3.150390625,0.150390625,-0.37561932113669017,25,1712140537778
251,-1.001953125,3.037109375,-0.22265625,-0.25041288075779344,35,1712140537778
251,-1.115234375,3.046875,-0.07421875,-0.25041288075779344,74,1712140537778
251,-1.025390625,3.1171875,0.076171875,-0.25041288075779344,82,1712140537778
251,-1.037109375,3.146484375,0.228515625,-0.25041288075779344,47,1712140537778
251,-0.90234375,3.0703125,-0.197265625,-0.12520644037889672,61,1712140537778
251,-1.013671875,3.076171875,-0.18359375,-0.12520644037889672,106,1712140537778
251,-1.025390625,3.115234375,-0.12890625,-0.12520644037889672,90,1712140537778
251,-1.037109375,3.15234375,-0.119140625,-0.12520644037889672,32,1712140537778
252,-0.990234375,3.00390625,0.205078125,0.0,15,1712140537879
252,-1.001953125,3.02734375,0.33203125,0.0,48,1712140537879
252,-1.013671875,3.056640625,0.390625,0.0,69,1712140537879
252,-1.025390625,3.099609375,0.349609375,0.0,45,1712140537879
252,-0.80078125,3.10546875,0.048828125,0.12520644037889672,22,1712140537879
252,-0.810546875,3.130859375,0.267578125,0.12520644037889672,20,1712140537879
252,-0.90234375,3.076171875,0.041015625,-0.5008257615155869,54,1712140537879
252,-0.912109375,3.11328125,0.068359375,-0.5008257615155869,67,1712140537879
252,-1.025390625,3.1171875,0.087890625,-0.5008257615155869,36,1712140537879
252,-0.990234375,3.005859375,-0.16796875,-0.37561932113669017,22,1712140537879
252,-0.90234375,3.076171875,-0.046875,-0.37561932113669017,71,1712140537879
252,-0.912109375,3.11328125,-0.025390625,-0.37561932113669017,100,1712140537879
252,-0.923828125,3.150390625,-0.029296875,-0.37561932113669017,69,1712140537879
252,-0.93359375,3.1875,-0.0234375,-0.37561932113669017,21,1712140537879
252,-0.990234375,3.00390625,0.17578125,-0.25041288075779344,48,1712140537879
252,-1.001953125,3.04296875,0.12109375,-0.25041288075779344,161,1712140537879
252,-1.013671875,3.08203125,0.07421875,-0.25041288075779344,217,1712140537879
252,-0.923828125,3.150390625,0.056640625,-0.25041288075779344,135,1712140537879
252,-0.93359375,3.1875,0.001953125,-0.25041288075779344,31,1712140537879
252,-1.08984375,2.9296875,0.5234375,-0.12520644037889672,31,1712140537879
252,-1.001953125,3.01953125,0.40234375,-0.12520644037889672,118,1712140537879
252,-1.013671875,3.064453125,0.337890625,-0.12520644037889672,168,1712140537879
252,-1.025390625,3.103515625,0.302734375,-0.12520644037889672,103,1712140537879
252,-1.037109375,3.130859375,0.390625,-0.12520644037889672,20,1712140537879
253,-0.693359375,3.087890625,-0.14453125,0.0,15,1712140537979
253,-0.701171875,3.123046875,-0.193359375,0.0,28,1712140537979
253,-0.708984375,3.1640625,-0.115234375,0.0,39,1712140537979
253,-0.71875,3.203125,-0.087890625,0.0,35,1712140537979
253,-0.830078125,3.216796875,0.0078125,0.0,19,1712140537979
253,-0.685546875,3.0546875,-0.052734375,0.12520644037889672,20,1712140537979
253,-0.693359375,3.0703125,-0.35546875,0.12520644037889672,33,1712140537979
253,-0.701171875,3.064453125,-0.6328125,0.12520644037889672,36,1712140537979
253,-0.5078125,3.08984375,-0.8515625,0.12520644037889672,28,1712140537979
253,-0.90234375,3.076171875,0.072265625,-0.5008257615155869,17,1712140537979
253,-0.810546875,3.140625,0.06640625,-0.5008257615155869,21,1712140537979
253,-0.890625,3.041015625,0.0,-0.37561932113669017,79,1712140537979
253,-0.80078125,3.10546875,0.025390625,-0.37561932113669017,148,1712140537979
253,-0.810546875,3.142578125,0.01953125,-0.37561932113669017,131,1712140537979
253,-0.8203125,3.1796875,-0.009765625,-0.37561932113669017,54,1712140537979
253,-0.978515625,2.958984375,0.287109375,-0.25041288075779344,27,1712140537979
253,-0.890625,3.03125,0.24609375,-0.25041288075779344,132,1712140537979
253,-0.80078125,3.09765625,0.20703125,-0.25041288075779344,248,1712140537979
253,-0.810546875,3.138671875,0.13671875,-0.25041288075779344,220,1712140537979
253,-0.8203125,3.1796875,-0.013671875,-0.25041288075779344,99,1712140537979
253,-0.7265625,3.224609375,-0.330078125,-0.25041288075779344,25,1712140537979
253,-0.990234375,2.951171875,0.591796875,-0.12520644037889672,58,1712140537979
253,-0.90234375,3.052734375,0.39453125,-0.12520644037889672,123,1712140537979
253,-0.810546875,3.134765625,0.212890625,-0.12520644037889672,131,1712140537979
253,-0.8203125,3.1796875,-0.009765625,-0.12520644037889672,83,1712140537979
253,-0.830078125,3.2109375,-0.18359375,-0.12520644037889672,34,1712140537979
254,-0.79296875,3.06640625,0.099609375,0.0,26,1712140538079
254,-0.90234375,3.05859375,0.333984375,0.0,24,1712140538079
254,-0.513671875,3.0234375,-1.171875,0.0,19,1712140538079
254,-0.783203125,3.013671875,0.3203125,0.12520644037889672,22,1712140538079
254,-0.79296875,3.064453125,0.1484375,0.12520644037889672,60,1712140538079
254,-0.701171875,3.12890625,-0.025390625,0.12520644037889672,71,1712140538079
254,-0.609375,3.10546875,-0.71875,0.12520644037889672,44,1712140538079
254,-0.615234375,3.12890625,-0.779296875,0.12520644037889672,35,1712140538079
254,-0.623046875,3.185546875,-0.70703125,0.12520644037889672,23,1712140538079
254,-0.59375,3.109375,-0.123046875,0.25041288075779344,35,1712140538079
254,-0.6015625,3.08203125,-0.646484375,0.25041288075779344,60,1712140538079
254,-0.5078125,3.068359375,-0.927734375,0.25041288075779344,54,1712140538079
254,-0.615234375,3.126953125,-0.787109375,0.25041288075779344,26,1712140538079
254,-0.501953125,2.978515625,-1.076171875,0.37561932113669017,27,1712140538079
254,-0.5078125,3.0703125,-0.921875,0.37561932113669017,33,1712140538079
254,-0.615234375,3.1328125,-0.763671875,0.37561932113669017,19,1712140538079
254,-0.693359375,3.068359375,-0.3828125,-0.12520644037889672,28,1712140538079
254,-0.701171875,3.095703125,-0.458984375,-0.12520644037889672,33,1712140538079
254,-0.708984375,3.1015625,-0.640625,-0.12520644037889672,24,1712140538079
255,-0.30078125,2.912109375,-1.306640625,0.0,26,1712140538180
255,-0.3046875,2.86328125,-1.49609375,0.0,39,1712140538180
255,-0.205078125,2.787109375,-1.72265625,0.0,29,1712140538180
255,0.0,2.7578125,-1.8515625,0.0,11,1712140538180
255,-0.990234375,3.005859375,0.142578125,0.12520644037889672,28,1712140538180
255,-1.001953125,3.01953125,0.3984375,0.12520644037889672,58,1712140538180
255,-1.115234375,2.93359375,0.822265625,0.12520644037889672,64,1712140538180
255,-0.103515625,2.74609375,-1.796875,0.12520644037889672,51,1712140538180
255,0.0,2.90234375,-1.61328125,0.12520644037889672,22,1712140538180
255,-0.890625,3.01953125,0.3515625,0.25041288075779344,59,1712140538180
255,-1.001953125,3.03125,0.296875,0.25041288075779344,118,1712140538180
255,-0.912109375,3.0859375,0.416015625,0.25041288075779344,122,1712140538180
255,-0.923828125,3.115234375,0.46875,0.25041288075779344,74,1712140538180
255,-0.990234375,2.951171875,0.59375,0.37561932113669017,32,1712140538180
255,-1.001953125,3.005859375,0.498046875,0.37561932113669017,63,1712140538180
255,-1.013671875,3.03125,0.55859375,0.37561932113669017,51,1712140538180
255,-0.890625,3.009765625,0.435546875,0.5008257615155869,20,1712140538180
255,-0.90234375,3.0546875,0.375,0.5008257615155869,47,1712140538180
255,-0.810546875,3.12109375,0.369140625,0.5008257615155869,54,1712140538180
